LocationIdentifier,Timestamp,EventCode,EventParam
7191,12/1/2020 10:28:00.0,82,4
7191,12/1/2020 10:28:02.9,82,4
7191,12/1/2020 10:28:05.7,82,4
7191,12/1/2020 10:28:14.0,82,4
7191,12/1/2020 10:28:17.0,82,4
7191,12/1/2020 10:28:28.7,82,4
7191,12/1/2020 10:28:45.5,82,4
7191,12/1/2020 10:29:09.4,82,4
7191,12/1/2020 10:29:14.6,82,4
7191,12/1/2020 10:29:15.6,82,4
7191,12/1/2020 10:29:18.8,82,4
7191,12/1/2020 10:29:37.2,82,4
7191,12/1/2020 10:29:48.1,82,4
7191,12/1/2020 10:29:52.4,82,4
7191,12/1/2020 10:30:01.4,82,4
7191,12/1/2020 10:30:03.5,82,4
7191,12/1/2020 10:30:07.6,82,4
7191,12/1/2020 10:30:10.5,82,4
7191,12/1/2020 10:30:17.5,82,4
7191,12/1/2020 10:30:38.9,82,4
7191,12/1/2020 10:30:59.3,82,4
7191,12/1/2020 10:31:40.9,82,4
7191,12/1/2020 10:31:42.8,82,4
7191,12/1/2020 10:31:44.1,82,4
7191,12/1/2020 10:31:48.8,82,4
7191,12/1/2020 10:32:01.9,82,4
7191,12/1/2020 10:32:09.1,82,4
7191,12/1/2020 10:32:24.3,82,4
7191,12/1/2020 10:32:24.8,82,4
7191,12/1/2020 10:32:38.1,82,4
7191,12/1/2020 10:33:04.4,82,4
7191,12/1/2020 10:33:14.2,82,4
7191,12/1/2020 10:33:26.6,82,4
7191,12/1/2020 10:33:28.8,82,4
7191,12/1/2020 10:33:50.5,82,4
7191,12/1/2020 10:33:52.0,82,4
7191,12/1/2020 10:33:58.2,82,4
7191,12/1/2020 10:33:59.9,82,4
7191,12/1/2020 10:34:06.0,82,4
7191,12/1/2020 10:34:10.0,82,4
7191,12/1/2020 10:34:26.9,82,4
7191,12/1/2020 10:34:31.9,82,4
7191,12/1/2020 10:34:36.0,82,4
7191,12/1/2020 10:34:38.5,82,4
7191,12/1/2020 10:34:52.8,82,4
7191,12/1/2020 10:35:20.5,82,4
7191,12/1/2020 10:35:22.2,82,4
7191,12/1/2020 10:35:34.4,82,4
7191,12/1/2020 10:35:44.2,82,4
7191,12/1/2020 10:35:48.9,82,4
7191,12/1/2020 10:36:28.7,82,4
7191,12/1/2020 10:36:59.2,82,4
7191,12/1/2020 10:36:59.6,82,4
7191,12/1/2020 10:37:02.3,82,4
7191,12/1/2020 10:37:04.1,82,4
7191,12/1/2020 10:37:10.0,82,4
7191,12/1/2020 10:37:10.8,82,4
7191,12/1/2020 10:37:11.7,82,4
7191,12/1/2020 10:37:11.9,82,4
7191,12/1/2020 10:37:13.4,82,4
7191,12/1/2020 10:37:14.4,82,4
7191,12/1/2020 10:37:17.7,82,4
7191,12/1/2020 10:37:20.4,82,4
7191,12/1/2020 10:37:21.8,82,4
7191,12/1/2020 10:37:46.9,82,4
7191,12/1/2020 10:38:01.4,82,4
7191,12/1/2020 10:38:13.2,82,4
7191,12/1/2020 10:38:19.8,82,4
7191,12/1/2020 10:38:28.1,82,4
7191,12/1/2020 10:38:39.9,82,4
7191,12/1/2020 10:38:47.3,82,4
7191,12/1/2020 10:38:50.5,82,4
7191,12/1/2020 10:38:52.2,82,4
7191,12/1/2020 10:38:59.7,82,4
7191,12/1/2020 10:39:01.6,82,4
7191,12/1/2020 10:39:03.4,82,4
7191,12/1/2020 10:39:24.1,82,4
7191,12/1/2020 10:39:57.6,82,4
7191,12/1/2020 10:40:28.0,82,4
7191,12/1/2020 10:40:43.1,82,4
7191,12/1/2020 10:40:50.7,82,4
7191,12/1/2020 10:41:00.0,82,4
7191,12/1/2020 10:41:19.4,82,4
7191,12/1/2020 10:42:13.9,82,4
7191,12/1/2020 10:42:21.9,82,4
7191,12/1/2020 10:42:24.8,82,4
7191,12/1/2020 10:42:27.0,82,4
7191,12/1/2020 10:42:30.9,82,4
7191,12/1/2020 10:42:32.5,82,4
7191,12/1/2020 10:42:39.5,82,4
7191,12/1/2020 10:42:43.6,82,4
7191,12/1/2020 10:42:46.6,82,4
7191,12/1/2020 10:42:54.3,82,4
7191,12/1/2020 10:42:59.4,82,4
7191,12/1/2020 10:43:15.6,82,4
7191,12/1/2020 10:43:18.9,82,4
7191,12/1/2020 10:43:56.2,82,4
7191,12/1/2020 10:44:00.3,82,4
7191,12/1/2020 10:44:07.4,82,4
7191,12/1/2020 10:44:09.1,82,4
7191,12/1/2020 10:44:12.4,82,4
7191,12/1/2020 10:44:18.7,82,4
7191,12/1/2020 10:44:19.1,82,4
7191,12/1/2020 10:44:28.8,82,4
7191,12/1/2020 10:44:32.1,82,4
7191,12/1/2020 10:44:34.7,82,4
7191,12/1/2020 10:44:50.1,82,4
7191,12/1/2020 10:45:09.6,82,4
7191,12/1/2020 10:45:25.4,82,4
7191,12/1/2020 10:45:32.9,82,4
7191,12/1/2020 10:46:05.7,82,4
7191,12/1/2020 10:46:06.9,82,4
7191,12/1/2020 10:46:11.9,82,4
7191,12/1/2020 10:46:31.4,82,4
7191,12/1/2020 10:46:35.1,82,4
7191,12/1/2020 10:46:51.6,82,4
7191,12/1/2020 10:46:59.4,82,4
7191,12/1/2020 10:47:54.7,82,4
7191,12/1/2020 10:47:55.4,82,4
7191,12/1/2020 10:47:56.7,82,4
7191,12/1/2020 10:47:58.0,82,4
7191,12/1/2020 10:48:02.7,82,4
7191,12/1/2020 10:48:07.2,82,4
7191,12/1/2020 10:48:17.0,82,4
7191,12/1/2020 10:48:27.9,82,4
7191,12/1/2020 10:48:59.5,82,4
7191,12/1/2020 10:49:26.8,82,4
7191,12/1/2020 10:49:48.1,82,4
7191,12/1/2020 10:49:50.7,82,4
7191,12/1/2020 10:49:56.7,82,4
7191,12/1/2020 10:50:25.4,82,4
7191,12/1/2020 10:50:32.7,82,4
7191,12/1/2020 10:50:41.4,82,4
7191,12/1/2020 10:50:49.7,82,4
7191,12/1/2020 10:50:58.5,82,4
7191,12/1/2020 10:51:21.2,82,4
7191,12/1/2020 10:51:25.5,82,4
7191,12/1/2020 10:51:28.0,82,4
7191,12/1/2020 10:51:29.9,82,4
7191,12/1/2020 10:51:50.7,82,4
7191,12/1/2020 10:52:28.8,82,4
7191,12/1/2020 10:52:34.3,82,4
7191,12/1/2020 10:53:04.1,82,4
7191,12/1/2020 10:53:07.9,82,4
7191,12/1/2020 10:53:16.3,82,4
7191,12/1/2020 10:53:22.3,82,4
7191,12/1/2020 10:53:34.5,82,4
7191,12/1/2020 10:53:39.1,82,4
7191,12/1/2020 10:53:51.7,82,4
7191,12/1/2020 10:54:24.2,82,4
7191,12/1/2020 10:54:25.2,82,4
7191,12/1/2020 10:54:49.0,82,4
7191,12/1/2020 10:54:51.0,82,4
7191,12/1/2020 10:54:53.4,82,4
7191,12/1/2020 10:55:11.8,82,4
7191,12/1/2020 10:55:14.1,82,4
7191,12/1/2020 10:55:15.1,82,4
7191,12/1/2020 10:55:15.9,82,4
7191,12/1/2020 10:55:19.0,82,4
7191,12/1/2020 10:55:22.0,82,4
7191,12/1/2020 10:55:41.5,82,4
7191,12/1/2020 10:56:10.0,82,4
7191,12/1/2020 10:56:12.6,82,4
7191,12/1/2020 10:56:20.4,82,4
7191,12/1/2020 10:56:30.3,82,4
7191,12/1/2020 10:56:41.7,82,4
7191,12/1/2020 10:56:43.0,82,4
7191,12/1/2020 10:56:49.0,82,4
7191,12/1/2020 10:56:53.1,82,4
7191,12/1/2020 10:56:54.8,82,4
7191,12/1/2020 10:56:59.8,82,4
7191,12/1/2020 10:57:07.6,82,4
7191,12/1/2020 10:57:10.4,82,4
7191,12/1/2020 10:57:12.0,82,4
7191,12/1/2020 10:57:13.3,82,4
7191,12/1/2020 10:57:14.7,82,4
7191,12/1/2020 10:57:25.6,82,4
7191,12/1/2020 10:57:26.3,82,4
7191,12/1/2020 10:58:08.7,82,4
7191,12/1/2020 10:58:10.7,82,4
7191,12/1/2020 10:58:13.2,82,4
7191,12/1/2020 10:58:35.2,82,4
7191,12/1/2020 10:58:36.7,82,4
7191,12/1/2020 10:58:41.6,82,4
7191,12/1/2020 10:58:42.5,82,4
7191,12/1/2020 10:58:43.0,82,4
7191,12/1/2020 10:58:45.1,82,4
7191,12/1/2020 10:59:56.6,82,4
7191,12/1/2020 11:00:12.2,82,4
7191,12/1/2020 11:00:13.0,82,4
7191,12/1/2020 11:00:14.1,82,4
7191,12/1/2020 11:00:26.4,82,4
7191,12/1/2020 11:00:28.9,82,4
7191,12/1/2020 11:00:44.2,82,4
7191,12/1/2020 11:01:21.7,82,4
7191,12/1/2020 11:02:00.5,82,4
7191,12/1/2020 11:02:06.6,82,4
7191,12/1/2020 11:02:12.4,82,4
7191,12/1/2020 11:02:13.1,82,4
7191,12/1/2020 11:02:17.8,82,4
7191,12/1/2020 11:02:21.0,82,4
7191,12/1/2020 11:02:24.8,82,4
7191,12/1/2020 11:02:38.5,82,4
7191,12/1/2020 11:03:11.3,82,4
7191,12/1/2020 11:03:15.3,82,4
7191,12/1/2020 11:03:35.3,82,4
7191,12/1/2020 11:03:49.9,82,4
7191,12/1/2020 11:03:53.8,82,4
7191,12/1/2020 11:04:07.6,82,4
7191,12/1/2020 11:04:24.1,82,4
7191,12/1/2020 11:04:25.6,82,4
7191,12/1/2020 11:04:29.0,82,4
7191,12/1/2020 11:04:30.8,82,4
7191,12/1/2020 11:04:37.5,82,4
7191,12/1/2020 11:04:43.6,82,4
7191,12/1/2020 11:05:07.5,82,4
7191,12/1/2020 11:05:09.6,82,4
7191,12/1/2020 11:05:15.7,82,4
7191,12/1/2020 11:05:42.6,82,4
7191,12/1/2020 11:05:53.5,82,4
7191,12/1/2020 11:05:57.4,82,4
7191,12/1/2020 11:05:58.0,82,4
7191,12/1/2020 11:06:00.4,82,4
7191,12/1/2020 11:06:02.6,82,4
7191,12/1/2020 11:06:03.4,82,4
7191,12/1/2020 11:06:06.2,82,4
7191,12/1/2020 11:06:08.8,82,4
7191,12/1/2020 11:06:09.1,82,4
7191,12/1/2020 11:06:13.6,82,4
7191,12/1/2020 11:06:31.7,82,4
7191,12/1/2020 11:06:48.9,82,4
7191,12/1/2020 11:07:19.4,82,4
7191,12/1/2020 11:07:34.1,82,4
7191,12/1/2020 11:07:41.2,82,4
7191,12/1/2020 11:07:51.1,82,4
7191,12/1/2020 11:07:52.7,82,4
7191,12/1/2020 11:08:18.0,82,4
7191,12/1/2020 11:08:37.0,82,4
7191,12/1/2020 11:08:49.7,82,4
7191,12/1/2020 11:09:26.4,82,4
7191,12/1/2020 11:09:30.3,82,4
7191,12/1/2020 11:09:31.7,82,4
7191,12/1/2020 11:09:38.1,82,4
7191,12/1/2020 11:09:42.0,82,4
7191,12/1/2020 11:09:42.2,82,4
7191,12/1/2020 11:09:53.7,82,4
7191,12/1/2020 11:09:57.1,82,4
7191,12/1/2020 11:10:30.9,82,4
7191,12/1/2020 11:10:36.8,82,4
7191,12/1/2020 11:10:53.9,82,4
7191,12/1/2020 11:11:06.1,82,4
7191,12/1/2020 11:11:08.3,82,4
7191,12/1/2020 11:11:16.0,82,4
7191,12/1/2020 11:11:23.5,82,4
7191,12/1/2020 11:11:25.1,82,4
7191,12/1/2020 11:11:30.7,82,4
7191,12/1/2020 11:12:57.1,82,4
7191,12/1/2020 11:13:01.1,82,4
7191,12/1/2020 11:13:11.6,82,4
7191,12/1/2020 11:13:15.1,82,4
7191,12/1/2020 11:13:15.4,82,4
7191,12/1/2020 11:13:33.9,82,4
7191,12/1/2020 11:14:10.1,82,4
7191,12/1/2020 11:14:36.8,82,4
7191,12/1/2020 11:14:49.5,82,4
7191,12/1/2020 11:14:51.8,82,4
7191,12/1/2020 11:14:52.9,82,4
7191,12/1/2020 11:14:54.4,82,4
7191,12/1/2020 11:14:55.1,82,4
7191,12/1/2020 11:15:11.8,82,4
7191,12/1/2020 11:15:15.1,82,4
7191,12/1/2020 11:15:22.6,82,4
7191,12/1/2020 11:15:57.5,82,4
7191,12/1/2020 11:16:07.8,82,4
7191,12/1/2020 11:16:36.7,82,4
7191,12/1/2020 11:16:45.5,82,4
7191,12/1/2020 11:16:47.7,82,4
7191,12/1/2020 11:16:57.8,82,4
7191,12/1/2020 11:17:02.3,82,4
7191,12/1/2020 11:17:05.9,82,4
7191,12/1/2020 11:17:15.2,82,4
7191,12/1/2020 11:17:26.6,82,4
7191,12/1/2020 11:17:30.9,82,4
7191,12/1/2020 11:17:31.3,82,4
7191,12/1/2020 11:17:37.3,82,4
7191,12/1/2020 11:17:43.2,82,4
7191,12/1/2020 11:18:10.8,82,4
7191,12/1/2020 11:18:12.3,82,4
7191,12/1/2020 11:18:21.8,82,4
7191,12/1/2020 11:18:23.5,82,4
7191,12/1/2020 11:18:36.9,82,4
7191,12/1/2020 11:18:44.2,82,4
7191,12/1/2020 11:18:47.7,82,4
7191,12/1/2020 11:18:51.2,82,4
7191,12/1/2020 11:19:01.1,82,4
7191,12/1/2020 11:19:40.8,82,4
7191,12/1/2020 11:20:04.3,82,4
7191,12/1/2020 11:20:09.1,82,4
7191,12/1/2020 11:20:13.2,82,4
7191,12/1/2020 11:20:14.6,82,4
7191,12/1/2020 11:20:32.3,82,4
7191,12/1/2020 11:20:32.8,82,4
7191,12/1/2020 11:20:35.4,82,4
7191,12/1/2020 11:20:46.3,82,4
7191,12/1/2020 11:21:20.6,82,4
7191,12/1/2020 11:21:28.4,82,4
7191,12/1/2020 11:22:00.9,82,4
7191,12/1/2020 11:22:11.5,82,4
7191,12/1/2020 11:22:12.3,82,4
7191,12/1/2020 11:22:13.4,82,4
7191,12/1/2020 11:22:13.7,82,4
7191,12/1/2020 11:22:16.7,82,4
7191,12/1/2020 11:22:18.3,82,4
7191,12/1/2020 11:22:51.7,82,4
7191,12/1/2020 11:23:05.1,82,4
7191,12/1/2020 11:23:07.7,82,4
7191,12/1/2020 11:23:57.0,82,4
7191,12/1/2020 11:23:59.5,82,4
7191,12/1/2020 11:24:01.6,82,4
7191,12/1/2020 11:24:10.7,82,4
7191,12/1/2020 11:24:44.1,82,4
7191,12/1/2020 11:25:01.0,82,4
7191,12/1/2020 11:25:14.5,82,4
7191,12/1/2020 11:25:18.0,82,4
7191,12/1/2020 11:25:32.3,82,4
7191,12/1/2020 11:25:34.9,82,4
7191,12/1/2020 11:25:48.3,82,4
7191,12/1/2020 11:25:48.5,82,4
7191,12/1/2020 11:25:52.4,82,4
7191,12/1/2020 11:26:01.2,82,4
7191,12/1/2020 11:26:10.9,82,4
7191,12/1/2020 11:26:25.8,82,4
7191,12/1/2020 11:26:29.8,82,4
7191,12/1/2020 11:27:01.1,82,4
7191,12/1/2020 11:27:21.8,82,4
7191,12/1/2020 11:27:24.3,82,4
7191,12/1/2020 11:27:28.2,82,4
7191,12/1/2020 11:27:30.8,82,4
7191,12/1/2020 11:27:36.4,82,4
7191,12/1/2020 11:27:38.5,82,4
7191,12/1/2020 11:27:50.3,82,4
7191,12/1/2020 11:27:52.1,82,4
7191,12/1/2020 11:27:56.8,82,4
7191,12/1/2020 11:28:34.7,82,4
7191,12/1/2020 11:28:45.3,82,4
7191,12/1/2020 11:29:17.6,82,4
7191,12/1/2020 11:29:19.6,82,4
7191,12/1/2020 11:29:25.4,82,4
7191,12/1/2020 11:29:29.3,82,4
7191,12/1/2020 11:29:30.6,82,4
7191,12/1/2020 11:29:36.2,82,4
7191,12/1/2020 11:29:37.1,82,4
7191,12/1/2020 11:29:43.4,82,4
7191,12/1/2020 11:29:55.3,82,4
7191,12/1/2020 11:30:16.6,82,4
7191,12/1/2020 11:30:19.9,82,4
7191,12/1/2020 11:30:21.4,82,4
7191,12/1/2020 11:30:52.4,82,4
7191,12/1/2020 11:30:54.2,82,4
7191,12/1/2020 11:30:59.3,82,4
7191,12/1/2020 11:31:00.0,82,4
7191,12/1/2020 11:31:10.6,82,4
7191,12/1/2020 11:31:18.5,82,4
7191,12/1/2020 11:31:19.8,82,4
7191,12/1/2020 11:31:44.0,82,4
7191,12/1/2020 11:32:33.1,82,4
7191,12/1/2020 11:32:34.5,82,4
7191,12/1/2020 11:32:37.9,82,4
7191,12/1/2020 11:32:46.4,82,4
7191,12/1/2020 11:32:48.7,82,4
7191,12/1/2020 11:33:00.4,82,4
7191,12/1/2020 11:33:11.0,82,4
7191,12/1/2020 11:33:16.2,82,4
7191,12/1/2020 11:33:36.9,82,4
7191,12/1/2020 11:33:53.4,82,4
7191,12/1/2020 11:33:56.9,82,4
7191,12/1/2020 11:34:09.8,82,4
7191,12/1/2020 11:34:18.5,82,4
7191,12/1/2020 11:34:22.1,82,4
7191,12/1/2020 11:34:34.5,82,4
7191,12/1/2020 11:34:34.9,82,4
7191,12/1/2020 11:34:40.3,82,4
7191,12/1/2020 11:34:41.8,82,4
7191,12/1/2020 11:34:42.1,82,4
7191,12/1/2020 11:34:55.3,82,4
7191,12/1/2020 11:35:02.6,82,4
7191,12/1/2020 11:35:06.2,82,4
7191,12/1/2020 11:35:18.9,82,4
7191,12/1/2020 11:35:30.6,82,4
7191,12/1/2020 11:35:42.8,82,4
7191,12/1/2020 11:35:45.7,82,4
7191,12/1/2020 11:35:48.0,82,4
7191,12/1/2020 11:35:53.4,82,4
7191,12/1/2020 11:36:04.1,82,4
7191,12/1/2020 11:36:10.5,82,4
7191,12/1/2020 11:36:11.9,82,4
7191,12/1/2020 11:36:29.6,82,4
7191,12/1/2020 11:36:35.7,82,4
7191,12/1/2020 11:36:43.1,82,4
7191,12/1/2020 11:36:54.4,82,4
7191,12/1/2020 11:37:25.6,82,4
7191,12/1/2020 11:37:35.9,82,4
7191,12/1/2020 11:38:00.2,82,4
7191,12/1/2020 11:38:04.5,82,4
7191,12/1/2020 11:38:12.5,82,4
7191,12/1/2020 11:38:14.9,82,4
7191,12/1/2020 11:38:17.9,82,4
7191,12/1/2020 11:38:18.9,82,4
7191,12/1/2020 11:38:26.1,82,4
7191,12/1/2020 11:38:28.0,82,4
7191,12/1/2020 11:38:30.1,82,4
7191,12/1/2020 11:38:35.9,82,4
7191,12/1/2020 11:39:15.3,82,4
7191,12/1/2020 11:39:20.4,82,4
7191,12/1/2020 11:39:33.5,82,4
7191,12/1/2020 11:39:53.0,82,4
7191,12/1/2020 11:40:07.7,82,4
7191,12/1/2020 11:40:07.9,82,4
7191,12/1/2020 11:40:09.3,82,4
7191,12/1/2020 11:40:11.3,82,4
7191,12/1/2020 11:40:15.0,82,4
7191,12/1/2020 11:40:16.1,82,4
7191,12/1/2020 11:40:16.4,82,4
7191,12/1/2020 11:40:18.6,82,4
7191,12/1/2020 11:40:21.6,82,4
7191,12/1/2020 11:41:28.0,82,4
7191,12/1/2020 11:41:36.5,82,4
7191,12/1/2020 11:41:51.2,82,4
7191,12/1/2020 11:41:56.3,82,4
7191,12/1/2020 11:41:56.7,82,4
7191,12/1/2020 11:41:58.6,82,4
7191,12/1/2020 11:42:00.2,82,4
7191,12/1/2020 11:42:11.8,82,4
7191,12/1/2020 11:42:21.0,82,4
7191,12/1/2020 11:42:28.1,82,4
7191,12/1/2020 11:42:52.2,82,4
7191,12/1/2020 11:43:05.2,82,4
7191,12/1/2020 11:43:31.5,82,4
7191,12/1/2020 11:43:41.0,82,4
7191,12/1/2020 11:43:43.5,82,4
7191,12/1/2020 11:43:51.3,82,4
7191,12/1/2020 11:44:01.8,82,4
7191,12/1/2020 11:44:04.5,82,4
7191,12/1/2020 11:44:14.5,82,4
7191,12/1/2020 11:45:05.4,82,4
7191,12/1/2020 11:45:07.4,82,4
7191,12/1/2020 11:45:13.2,82,4
7191,12/1/2020 11:45:21.1,82,4
7191,12/1/2020 11:45:33.0,82,4
7191,12/1/2020 11:45:36.2,82,4
7191,12/1/2020 11:45:36.4,82,4
7191,12/1/2020 11:45:39.3,82,4
7191,12/1/2020 11:45:41.8,82,4
7191,12/1/2020 11:45:43.8,82,4
7191,12/1/2020 11:45:44.4,82,4
7191,12/1/2020 11:45:52.4,82,4
7191,12/1/2020 11:45:57.9,82,4
7191,12/1/2020 11:45:58.1,82,4
7191,12/1/2020 11:46:23.9,82,4
7191,12/1/2020 11:46:39.9,82,4
7191,12/1/2020 11:46:46.7,82,4
7191,12/1/2020 11:46:47.4,82,4
7191,12/1/2020 11:47:10.9,82,4
7191,12/1/2020 11:47:18.1,82,4
7191,12/1/2020 11:47:25.4,82,4
7191,12/1/2020 11:47:35.4,82,4
7191,12/1/2020 11:47:38.6,82,4
7191,12/1/2020 11:47:40.6,82,4
7191,12/1/2020 11:47:42.5,82,4
7191,12/1/2020 11:47:43.7,82,4
7191,12/1/2020 11:47:47.8,82,4
7191,12/1/2020 11:47:53.9,82,4
7191,12/1/2020 11:48:18.6,82,4
7191,12/1/2020 11:48:20.8,82,4
7191,12/1/2020 11:48:40.3,82,4
7191,12/1/2020 11:48:43.3,82,4
7191,12/1/2020 11:49:01.4,82,4
7191,12/1/2020 11:49:02.2,82,4
7191,12/1/2020 11:49:04.4,82,4
7191,12/1/2020 11:49:05.7,82,4
7191,12/1/2020 11:49:14.8,82,4
7191,12/1/2020 11:49:15.9,82,4
7191,12/1/2020 11:49:22.5,82,4
7191,12/1/2020 11:49:26.2,82,4
7191,12/1/2020 11:49:43.4,82,4
7191,12/1/2020 11:49:50.9,82,4
7191,12/1/2020 11:50:09.4,82,4
7191,12/1/2020 11:50:23.2,82,4
7191,12/1/2020 11:50:45.2,82,4
7191,12/1/2020 11:50:48.8,82,4
7191,12/1/2020 11:50:51.9,82,4
7191,12/1/2020 11:50:59.2,82,4
7191,12/1/2020 11:51:01.0,82,4
7191,12/1/2020 11:51:02.1,82,4
7191,12/1/2020 11:51:06.3,82,4
7191,12/1/2020 11:51:10.2,82,4
7191,12/1/2020 11:51:10.5,82,4
7191,12/1/2020 11:51:13.5,82,4
7191,12/1/2020 11:51:32.4,82,4
7191,12/1/2020 11:51:47.1,82,4
7191,12/1/2020 11:51:49.5,82,4
7191,12/1/2020 11:51:57.3,82,4
7191,12/1/2020 11:52:27.9,82,4
7191,12/1/2020 11:52:30.3,82,4
7191,12/1/2020 11:52:39.9,82,4
7191,12/1/2020 11:52:48.8,82,4
7191,12/1/2020 11:52:49.2,82,4
7191,12/1/2020 11:52:52.9,82,4
7191,12/1/2020 11:52:54.7,82,4
7191,12/1/2020 11:53:01.0,82,4
7191,12/1/2020 11:53:03.9,82,4
7191,12/1/2020 11:53:05.1,82,4
7191,12/1/2020 11:53:08.8,82,4
7191,12/1/2020 11:53:23.8,82,4
7191,12/1/2020 11:53:24.6,82,4
7191,12/1/2020 11:53:41.1,82,4
7191,12/1/2020 11:53:42.9,82,4
7191,12/1/2020 11:53:45.4,82,4
7191,12/1/2020 11:53:47.0,82,4
7191,12/1/2020 11:53:55.4,82,4
7191,12/1/2020 11:54:29.8,82,4
7191,12/1/2020 11:54:36.2,82,4
7191,12/1/2020 11:54:51.9,82,4
7191,12/1/2020 11:55:09.0,82,4
7191,12/1/2020 11:55:34.7,82,4
7191,12/1/2020 11:55:37.4,82,4
7191,12/1/2020 11:55:40.5,82,4
7191,12/1/2020 11:56:10.7,82,4
7191,12/1/2020 11:56:12.7,82,4
7191,12/1/2020 11:56:24.4,82,4
7191,12/1/2020 11:57:16.4,82,4
7191,12/1/2020 11:57:27.5,82,4
7191,12/1/2020 11:57:54.9,82,4
7191,12/1/2020 11:57:59.2,82,4
7191,12/1/2020 11:58:02.2,82,4
7191,12/1/2020 11:58:03.9,82,4
7191,12/1/2020 11:58:05.4,82,4
7191,12/1/2020 11:58:06.1,82,4
7191,12/1/2020 11:58:14.3,82,4
7191,12/1/2020 11:58:16.4,82,4
7191,12/1/2020 11:58:23.5,82,4
7191,12/1/2020 11:58:30.0,82,4
7191,12/1/2020 11:58:30.3,82,4
7191,12/1/2020 11:58:41.6,82,4
7191,12/1/2020 11:58:48.7,82,4
7191,12/1/2020 11:58:52.8,82,4
7191,12/1/2020 11:59:06.5,82,4
7191,12/1/2020 11:59:42.7,82,4
7191,12/1/2020 11:59:50.6,82,4
7191,12/1/2020 11:59:54.0,82,4
7191,12/1/2020 11:59:58.5,82,4
7191,12/1/2020 12:00:01.0,82,4
7191,12/1/2020 12:00:03.0,82,4
7191,12/1/2020 12:00:14.5,82,4
7191,12/1/2020 12:00:19.6,82,4
7191,12/1/2020 12:00:46.5,82,4
7191,12/1/2020 12:01:02.6,82,4
7191,12/1/2020 12:01:03.8,82,4
7191,12/1/2020 12:01:16.4,82,4
7191,12/1/2020 12:01:17.3,82,4
7191,12/1/2020 12:01:34.6,82,4
7191,12/1/2020 12:01:37.4,82,4
7191,12/1/2020 12:01:42.0,82,4
7191,12/1/2020 12:01:42.3,82,4
7191,12/1/2020 12:01:46.8,82,4
7191,12/1/2020 12:01:48.1,82,4
7191,12/1/2020 12:01:59.3,82,4
7191,12/1/2020 12:02:02.8,82,4
7191,12/1/2020 12:02:06.6,82,4
7191,12/1/2020 12:02:13.2,82,4
7191,12/1/2020 12:02:24.9,82,4
7191,12/1/2020 12:02:30.1,82,4
7191,12/1/2020 12:02:36.6,82,4
7191,12/1/2020 12:02:41.6,82,4
7191,12/1/2020 12:03:04.3,82,4
7191,12/1/2020 12:03:21.0,82,4
7191,12/1/2020 12:03:33.7,82,4
7191,12/1/2020 12:03:35.4,82,4
7191,12/1/2020 12:03:36.0,82,4
7191,12/1/2020 12:03:37.0,82,4
7191,12/1/2020 12:03:38.4,82,4
7191,12/1/2020 12:03:38.9,82,4
7191,12/1/2020 12:03:42.2,82,4
7191,12/1/2020 12:03:51.3,82,4
7191,12/1/2020 12:03:55.9,82,4
7191,12/1/2020 12:04:01.8,82,4
7191,12/1/2020 12:04:16.6,82,4
7191,12/1/2020 12:04:33.3,82,4
7191,12/1/2020 12:05:16.7,82,4
7191,12/1/2020 12:05:19.8,82,4
7191,12/1/2020 12:05:24.7,82,4
7191,12/1/2020 12:05:25.8,82,4
7191,12/1/2020 12:05:38.3,82,4
7191,12/1/2020 12:05:43.2,82,4
7191,12/1/2020 12:05:58.4,82,4
7191,12/1/2020 12:06:04.1,82,4
7191,12/1/2020 12:06:19.3,82,4
7191,12/1/2020 12:06:27.1,82,4
7191,12/1/2020 12:07:02.0,82,4
7191,12/1/2020 12:07:03.9,82,4
7191,12/1/2020 12:07:11.1,82,4
7191,12/1/2020 12:07:13.8,82,4
7191,12/1/2020 12:07:14.6,82,4
7191,12/1/2020 12:07:19.4,82,4
7191,12/1/2020 12:07:22.0,82,4
7191,12/1/2020 12:07:23.6,82,4
7191,12/1/2020 12:07:39.3,82,4
7191,12/1/2020 12:08:31.4,82,4
7191,12/1/2020 12:08:44.3,82,4
7191,12/1/2020 12:08:45.5,82,4
7191,12/1/2020 12:08:50.7,82,4
7191,12/1/2020 12:08:53.9,82,4
7191,12/1/2020 12:08:56.1,82,4
7191,12/1/2020 12:08:56.8,82,4
7191,12/1/2020 12:08:59.0,82,4
7191,12/1/2020 12:08:59.4,82,4
7191,12/1/2020 12:09:08.4,82,4
7191,12/1/2020 12:09:14.3,82,4
7191,12/1/2020 12:09:17.3,82,4
7191,12/1/2020 12:09:34.5,82,4
7191,12/1/2020 12:09:34.7,82,4
7191,12/1/2020 12:09:52.2,82,4
7191,12/1/2020 12:09:55.9,82,4
7191,12/1/2020 12:10:03.6,82,4
7191,12/1/2020 12:10:25.2,82,4
7191,12/1/2020 12:10:29.5,82,4
7191,12/1/2020 12:10:34.9,82,4
7191,12/1/2020 12:10:45.2,82,4
7191,12/1/2020 12:10:46.5,82,4
7191,12/1/2020 12:10:47.7,82,4
7191,12/1/2020 12:10:51.6,82,4
7191,12/1/2020 12:10:51.8,82,4
7191,12/1/2020 12:10:54.4,82,4
7191,12/1/2020 12:10:57.2,82,4
7191,12/1/2020 12:11:03.8,82,4
